*Time 	Charge
0.00171645537653934	-0.000270252825785633	-4.01639276503829E-7	3.19335279410829	2.20570786203769	3.20345976551863
0.0017164615980559	-0.000270243665525527	-2.25621462845993E-7	3.19333603092617	2.49181598833769	3.20399358268659
0.00171646884153176	-0.000270232989961983	-2.36337911019291E-7	3.1933164879168	2.82837255460401	3.20468643867514
0.00171647935155071	-0.000270217500627723	-2.22926409776392E-7	3.19328811898016	3.25487593253145	3.20568734384745
0.00171648878934187	-0.000270203596301144	-1.99797426603254E-7	3.19326263904092	3.3081981136544	3.20651943022954
0.0017164979887693	-0.000270190048915708	-1.76223444725565E-7	3.19323780041079	3.30241108823183	3.20724617772199
0.00171650892529138	-0.000270173951562924	-1.51190441499693E-7	3.19320827011436	3.29999767554597	3.20800023804241
0.00171652452088469	-0.00027015101268546	-1.21838610311897E-7	3.19316615825645	3.2999301601231	3.20889538182904
0.00171654881947446	-0.0002701153120519	-8.7384560032433E-8	3.19310054563162	3.29999572328903	3.20995908453362
0.00171658772750675	-0.00027005824895987	-5.11538846836856E-8	3.19299548831121	3.3000006659919	3.21107935853481
0.00171661798441899	-0.000270013962593296	-3.42584076662433E-8	3.19291379758704	3.30000004693216	3.21160019348818
0.00171664955524405	-0.000269967837326135	-2.33004762151268E-8	3.19282856898723	3.30000002536149	3.21193716260467
0.00171668841509953	-0.000269911182028792	-1.53738817232352E-8	3.19272367899653	3.30000003856614	3.21218103591244
0.00171672653702873	-0.00026985573114402	-1.11647864287079E-8	3.19262079969047	3.30000006668701	3.21231118916832
0.00171676336560521	-0.000269802282694798	-9.01347263493335E-9	3.19252142946892	3.30000114214379	3.21237850803027
0.00171679111918176	-0.000269762083284775	-8.13632894391958E-9	3.19244655773639	3.30000279796555	3.21240657240149
0.00171681621312569	-0.000269725794392883	-7.65829355486858E-9	3.19237887036371	3.21920215809654	3.21242235465539
0.00171682969683464	-0.000269706318125174	-7.48633510738728E-9	3.1923425036641	2.78313222074951	3.21242825161245
0.00171684265991325	-0.000269687608899005	-7.3561849944781E-9	3.19230754359949	2.20243484466307	3.21243283084014
0.00171685637885694	-0.000269667824767339	-7.24672588603426E-9	3.19227054766833	1.53437047380062	3.21243685145873
0.00171686559840369	-0.000269654538485042	-7.18519999054479E-9	3.19224568679519	1.07093130670387	3.21243916669506
0.00171687306541491	-0.00026990807489824	-0.00922488442958525	3.19270141391645	0.688620748678563	3.21201920642789
0.0017168787789415	-0.000270201787259339	-0.0108803009586325	3.1932297552172	0.391620106982906	3.21153576821131
0.00171688503263455	-0.00027056832205119	-0.0114970101349314	3.19388934115697	0.0816242287221755	3.21093653704267
0.00171688830427454	-0.000270768148254774	-0.0114182182474281	3.19424902450974	0.0135829793541786	3.21061067025694
0.00171689079072944	-0.000270919658532875	-0.0112302183993336	3.19452178257776	-0.000774638862138355	3.21036370257424
0.00171689228439388	-0.000271009688503909	-0.0110791150049181	3.19468387827318	-0.00153865378091766	3.21021694736982
0.0017168945126732	-0.00027114174037024	-0.0108191706510183	3.19492165816562	-0.000458667611990742	3.21000163714064
0.00171689802502981	-0.000271343000690649	-0.010363460843962	3.19528412210744	4.04472374026278E-5	3.20967324285344
0.00171690122581756	-0.000271518387791046	-0.00992627356603748	3.19560005663847	4.29778400318212E-5	3.20938674280318
0.00171690490776482	-0.000271710436919648	-0.00941693066252469	3.19594608601797	1.41625728107648E-5	3.20907259437983
0.00171691059495256	-0.000271986887327103	-0.00864674944712362	3.1964443557362	1.70442449110037E-6	3.20861941164324
0.00171692196932804	-0.000272471554922049	-0.00724034165848764	3.19731850253591	8.72303107775755E-7	3.20782128549935
0.00171693992741655	-0.000273079527993048	-0.00542607371448156	3.19841656487726	1.07632190152974E-6	3.20681049968619
0.00171696439400936	-0.000273669368141327	-0.0036310977428613	3.19948475274233	5.23101335648523E-7	3.20581146709804
0.00171700013442532	-0.000274197487694749	-0.00197196861756943	3.20044675982525	9.76107615952019E-8	3.20488087785073
0.00171703829079009	-0.00027448446113354	-0.000991852791198511	3.20097700027507	-2.38795926359771E-8	3.2043264091296
0.00171707388612895	-0.000274598151658978	-0.000512668052756737	3.20119517833283	-2.97818219227924E-8	3.20405349342314
0.00171710602022273	-0.000274627699541341	-0.000285247128189781	3.20126087140425	-1.50838633582936E-8	3.20392313663676
0.00171713310712853	-0.000274621706235934	-0.000180149954069009	3.20126069181791	-4.15379064132571E-9	3.20386236215044
0.00171716595055972	-0.00027459486290482	-0.000107690703901042	3.20122520060876	2.95808322057287E-9	3.20381985969318
0.00171720591376894	-0.000274547258920066	-6.16980715673066E-5	3.20115497846833	5.76710756808205E-9	3.20379205989392
0.00171725715935693	-0.000274474809931036	-3.52492021367112E-5	3.20104409313325	5.66887066619234E-9	3.20377486371405
0.00171732444308954	-0.000274371819994457	-2.36067422916264E-5	3.20088374625255	4.24158229340242E-9	3.20376539232444
0.00171741443074664	-0.000274230039125634	-2.12609648988504E-5	3.20066090465793	2.69791970103543E-9	3.20376024945626
0.00171754050990466	-0.000274031005351283	-2.27718393688292E-5	3.20034580267269	1.5040681261737E-9	3.20375580791432
0.00171772398426183	-0.000273744292033307	-2.44568910687804E-5	3.19988798962924	7.05649619529712E-10	3.20374913267791
0.00171796478676844	-0.0002733734566438	-2.50097874543442E-5	3.19928891180607	6.00993661784447E-11	3.20373958893323
0.00171819191556652	-0.000273028877779691	-2.49652083095242E-5	3.19872495323225	-3.61801679043612E-10	3.20373042257791
0.00171850154118218	-0.000272566823670939	-2.48600624119799E-5	3.19795731880575	-8.90134260741634E-10	3.20371813984506
0.00171892029908828	-0.000271955629088882	-2.47833697573085E-5	3.19692111715941	-1.73926516820049E-9	3.20370198302343
0.0017195049469425	-0.000271127896709245	-2.47083235636048E-5	3.19547822012214	-4.50376686216683E-9	3.20368022190701
0.00171972280224253	-0.000270828967458225	-2.46825490901603E-5	3.19494197710393	-8.88479762100944E-9	3.20367239167196
0.00171981569358286	-0.000270702220454222	-2.46712448306319E-5	3.19471343563304	-1.60413978805706E-8	3.20366907923115
0.00171993344311974	-0.00027054228672263	-2.46568001953662E-5	3.19442384518454	-6.23962873955529E-8	3.20366489963414
0.0017199592830245	-0.000270507333953063	-2.46536179062673E-5	3.19436031681846	-4.30385896381345E-7	3.20366398571135
0.00171998800251246	-0.000270468530242596	-2.46500834748531E-5	3.1942897155261	-1.66011976552264E-6	3.20366297169154
0.00172001897247796	-0.000270426753868236	-2.46462761612776E-5	3.19421359209321	-2.9871438563138E-6	3.20366188039416
0.00172003933656541	-0.000270399324900694	-2.4643774768407E-5	3.19416354378575	5.44958624280334E-5	3.20366116412884
0.00172005623402254	-0.000270376590453481	-2.46417008007427E-5	3.19412201911922	0.318385946572633	3.20366057062151
0.00172006914195118	-0.000270359239202378	-2.46401187169454E-5	3.19409030085855	0.794212347659069	3.20366011769456
0.00172007914470607	-0.000270345802469762	-2.46388929028285E-5	3.19406572278913	1.21952999057721	3.20365976694154
0.00172008731307276	-0.000270334835896335	-2.46378926220814E-5	3.19404565295503	1.57807527722119	3.20365948076984
0.00172009344141007	-0.000270325970703311	2.26968917615977E-6	3.19402944188172	1.85052296544936	3.2036602788317
0.00172009757051233	-0.000270319917888173	-8.17158351651415E-7	3.19401837281137	2.03577857748655	3.20387320767126
0.00172010082797092	-0.000270315118171993	-2.04239341883294E-7	3.19400959436203	2.18300885839855	3.20412390881724
0.00172010474104794	-0.000270309345282271	-2.28042594585531E-7	3.19399903407371	2.36121596244169	3.20447704117516
0.00172010902907522	-0.000270303017614992	-2.38759028547975E-7	3.19398745647927	2.5581744252576	3.20489726608026
0.00172011598982879	-0.00027029274777135	-2.36809796660964E-7	3.19396866008847	2.88142900019936	3.20559284630249
0.00172012410339117	-0.000270280781300869	-2.20637126346901E-7	3.19394674933673	3.23826459073158	3.20637222592132
0.0017201332942938	-0.000270267231755383	-1.97075124219737E-7	3.19392192806416	3.30906059237249	3.20718043622546
0.00172014127744999	-0.000270255467832214	-1.76728264023041E-7	3.19390036764281	3.30312150694027	3.20781026110281
0.00172015086961743	-0.000270241339329402	-1.54723068135354E-7	3.19387446091298	3.30005212152366	3.20848102021494
0.00172016684229625	-0.000270217828834518	-1.24233267229101E-7	3.19383132043487	3.2998948052152	3.20941827401487
0.00172019399035641	-0.000270177916451786	-8.56636503954178E-8	3.19375799594933	3.29999295756101	3.21061207858863
0.00172023286565003	-0.000270120870014878	-5.00662125091367E-8	3.1936530022119	3.30000085249615	3.21171255659428
0.00172026264649757	-0.000270077255889234	-3.37492256363703E-8	3.19357257783087	3.30000006991782	3.21221512273926
0.00172029456144079	-0.000270030601450699	-2.28871996910129E-8	3.19348639998186	3.30000002609185	3.21254900690007
0.00172033324713671	-0.000269974168459086	-1.51794949942996E-8	3.19338195563305	3.30000003977804	3.21278613068684
0.00172037113796121	-0.000269919022205301	-1.1090556029103E-8	3.19327967602394	3.30000006996458	3.21291259774852
0.00172039837638521	-0.000269879457363231	-9.47086675751052E-9	3.19320616268007	3.30000078059638	3.21296326038876
0.0017204239829195	-0.000269842322389025	-8.53223269814407E-9	3.19313706303467	3.30000205939381	3.21299307209374
0.00172044090380031	-0.000269817815087947	-8.11907341358165E-9	3.19309140683887	3.30000125114334	3.21300647193813
0.00172045958164097	-0.000269790792305713	-7.78331710193925E-9	3.19304101471618	3.22607798385036	3.21301761381545
0.00172047409186414	-0.000269769820288701	-7.58506502052114E-9	3.19300187011025	2.73764975825314	3.21302434092028
0.00172048624017126	-0.000269752276210511	-7.45175299243783E-9	3.19296909962433	2.18163586221522	3.21302898823018
0.00172049714349922	-0.000269736541099519	-7.35171568067017E-9	3.1929396893144	1.64989396597021	3.21303255295385
0.00172050762442272	-0.000269721425382841	-7.27055038396429E-9	3.19291141999255	1.12649039431517	3.21303553565103
0.00172051350376456	-0.000269712950313306	-6.67648691887734E-9	3.19289556279946	0.827572769185905	3.2130359856801
0.00172051799153714	-0.000269853314932789	-0.0084402711717928	3.19314780218331	0.596568016632903	3.21280397854441
0.00172052157970953	-0.000270023583794909	-0.0100980275583709	3.1934540053293	0.410030261966121	3.21252194776251
0.00172052569914754	-0.000270255033683497	-0.0112187028429389	3.19387037233142	0.193867256942346	3.21214218456404
0.00172052822383504	-0.000270408597828009	-0.0115329651241893	3.19414668599942	0.075258360243389	3.21189133049301
0.00172052960326034	-0.000270494686276379	-0.0116023596737591	3.19430160544724	0.0339452140211916	3.21175090124567
0.00172053228646796	-0.000270663275443894	-0.0115844123756119	3.19460502260147	0.00283517951500943	3.21147609543962
0.00172053434359207	-0.000270791693480987	-0.0114630188346609	3.19483617549844	0.000212363719176191	3.2112668535094
0.00172053734359207	-0.000270975543969598	-0.0111893599460018	3.19516715475439	2.09698297214053E-5	3.210967257911
0.00172054104696358	-0.000271195448647177	-0.0107664231217655	3.19556311219622	-1.12396469508728E-5	3.21060871403802
0.00172054693786311	-0.000271525501375436	-0.00999386334667918	3.19615757148872	-3.32766995224022E-6	3.21006986025814
0.00172055535215117	-0.000271952161469358	-0.00884789419869492	3.1969263939613	2.38353369598364E-6	3.20937135266336
0.00172056979585921	-0.000272568493372205	-0.00705773791222697	3.1980379629972	2.08244310448469E-6	3.20835647903615
0.00172058842593996	-0.000273180413046248	-0.00521357957394741	3.19914333377441	1.01085116029126E-6	3.20733771635877
0.00172061426742156	-0.000273773144805034	-0.00339640027061705	3.20021720018544	3.87757109616608E-7	3.20633054447547
0.00172065322091711	-0.000274300036812392	-0.00172618217892229	3.20117819044025	4.413227889181E-8	3.20539356714325
0.00172069098218342	-0.000274546105003992	-0.000864436510115141	3.20163475567431	-3.15926900444836E-8	3.20490504418657
0.00172072565887949	-0.000274637395120791	-0.000452757046806695	3.20181225807821	-2.71439230356312E-8	3.20467009635085
0.0017207566079378	-0.000274657054212923	-0.000258533148473461	3.20185963594959	-1.2134554151294E-8	3.20455855100346
0.00172078518219637	-0.00027464643594044	-0.000159792025915095	3.20185163889336	-2.00265743185091E-9	3.20450130182221
0.00172081919178636	-0.000274615209720608	-9.45328100296905E-5	3.2018086067122	3.92449266547441E-9	3.2044627961309
0.00172086108870142	-0.000274562705916637	-5.38214930063674E-5	3.2017301604631	5.91479026635084E-9	3.20443786166598
0.00172091507237258	-0.000274484547116316	-3.1457708637106E-5	3.20160981423416	5.39132283653794E-9	3.20442280438156
0.00172098630202441	-0.000274374499912966	-2.2515860704786E-5	3.20143788743158	3.87359429485009E-9	3.20441461376418
0.00172108257074073	-0.000274222610979535	-2.14611660780406E-5	3.20119855977694	2.39681020446488E-9	3.20440982633084
0.00172121979670402	-0.000274006487159806	-2.32341590744589E-5	3.20085553660361	1.27925383427977E-9	3.20440491179696
0.00172143620639606	-0.000273669800131326	-2.47269172719555E-5	3.20031595665669	4.06114889745011E-10	3.20439653753912
0.00172166626888179	-0.000273317215437885	-2.50097231941915E-5	3.19974389224384	-7.32546541609989E-11	3.20438704115187
0.00172191606806394	-0.000272940121680554	-2.49365477047458E-5	3.19912382333252	-5.10691401574342E-10	3.20437668812726
0.00172225426089043	-0.000272438697721755	-2.48395187554262E-5	3.19828568541253	-1.11777936524911E-9	3.20436295855121
0.00172271186519926	-0.000271776465503804	-2.47666260919654E-5	3.19715399017951	-2.213468371338E-9	3.20434492217805
0.00172336142305212	-0.000270867431875321	-2.4685226775123E-5	3.19555218875946	-7.69255637104534E-9	3.20432025864534
0.00172356659550358	-0.000270589494905327	-2.46608287008954E-5	3.19504761088623	-3.68740007443375E-8	3.2043127462341
0.0017235979407345	-0.000270547113460751	-2.46570599689022E-5	3.19497053608115	-5.60033718573083E-7	3.20431160005213
0.00172366063119634	-0.000270462542989236	-2.4649465656168E-5	3.19481641542502	1.1587501417068E-6	3.20430931406244
0.00172366953774301	-0.000270450552591228	-2.46483809647202E-5	3.19479452293991	2.77196839317817E-5	3.20430898971194
0.00172368371431715	-0.000270431477574107	-2.46466534079559E-5	3.19475967813637	0.146563848235836	3.20430847390484
0.00172369612216556	-0.000270414794677265	-2.46451402361458E-5	3.19472918255066	0.553093427407568	3.20430802281026
0.00172370679227244	-0.000270400457928588	-2.46438392537129E-5	3.19470295938329	0.993368100630036	3.20430763528605
0.00172371666386814	-0.000270387202235156	-2.46426344006068E-5	3.19467869988474	1.4211535699461	3.20430727685508
0.00172372227277464	-0.000270379056601655	2.35830903250189E-6	3.19466380487333	1.66815357962949	3.20430804789219
0.00172372663282266	-0.000270372661020701	-9.34930810103651E-7	3.19465210870418	1.86175130409494	3.20452742143641
0.0017237300949622	-0.000270367558243834	-2.04687296445627E-7	3.19464277552455	2.01663075255542	3.20479273157001
0.00172373407930859	-0.000270361679014286	-2.27531401719716E-7	3.19463202016285	2.19629028866969	3.20515156966265
0.00172373820509433	-0.000270355589705673	-2.37141421166598E-7	3.19462087813098	2.38396603910681	3.20555397825595
0.00172374521570177	-0.000270345244658188	-2.34892567618772E-7	3.19460194316097	2.70652575329251	3.20624953465833
0.00172375343249327	-0.000270333124078093	-2.18539646823501E-7	3.1945797491084	3.08997348563933	3.20703184256303
0.00172376279149715	-0.000270319324727097	-1.9475555035342E-7	3.19455446874108	3.29255986897879	3.20784586477005
0.00172377086297934	-0.000270307429033778	-1.74424052090671E-7	3.1945326653834	3.30543829387384	3.20847449357733
0.00172378447845144	-0.000270287374021905	-1.44486648423481E-7	3.19449588491993	3.30093342384928	3.20938977809689
0.00172379908800325	-0.000270265871016306	-1.1826139001414E-7	3.19445641808056	3.29995903690673	3.21019664356266
0.00172382830710688	-0.000270222917190921	-7.92993404274966E-8	3.1943774844829	3.29997507686595	3.21140161322048
0.00172385574279303	-0.000270182649884987	-5.47269820572183E-8	3.19430337161231	3.29999926320372	3.21216118293903
0.00172388513014772	-0.000270139589158447	-3.7268566899229E-8	3.19422399260159	3.30000017509702	3.21269911983129
0.00172391437508173	-0.000270096811100018	-2.60592791789804E-8	3.19414500649475	3.3000000230932	3.21304369860068
0.00172395388178925	-0.000270039141009093	-1.68704712422141E-8	3.19403832057833	3.300000032128	3.21332623256786
0.00172399347656639	-0.000269981479588566	-1.18576259922065E-8	3.19393141674282	3.30000006172446	3.21348098914822
0.0017240314548216	-0.00026992630168543	-9.33429866734059E-9	3.19382889727398	3.30000104252711	3.21355968486748
0.00172406088322777	-0.000269883632867618	-8.29274782176981E-9	3.1937494712523	3.30000273627994	3.21359281220313
0.00172408635464963	-0.000269846762776638	-7.76201858343484E-9	3.1936807348399	3.21979962407014	3.21361019266918
0.00172410000283891	-0.000269827030351166	-7.5734583049325E-9	3.19364390804476	2.77972022974879	3.21361657296343
0.00172411317530229	-0.000269808001213789	-7.43262518199117E-9	3.19360836742298	2.19089920639694	3.21362150754786
0.00172412709000753	-0.000269787916352016	-7.31277083332316E-9	3.19357082685964	1.51439787912388	3.21362580588281
0.00172413642411362	-0.000269774452753779	-7.24725168765872E-9	3.19354564587758	1.04576577348494	3.21362826437582
0.00172414399463937	-0.000270028723257099	-0.00913174578078468	3.19400269462504	0.658510260354559	3.21320688037019
0.00172414978689314	-0.000270323186995824	-0.0107623322325452	3.19453239101897	0.357630938680969	3.21272209538656
0.00172415611441578	-0.000270689461359552	-0.0113514589543939	3.19519151420553	0.0658810642653375	3.21212313074606
0.00172415985577264	-0.000270914349513873	-0.0112403446161551	3.19559631804735	0.00577314693578223	3.2117562684461
0.00172416270726349	-0.000271084735885552	-0.011001945440654	3.19590307246894	-0.00279229968063836	3.21147842130547
0.00172416433730132	-0.000271180765764711	-0.0108242706250508	3.19607598131254	-0.00187848421705917	3.21132181061591
0.00172416681963636	-0.000271324027551145	-0.0105191570330021	3.19633396601115	-0.000305601094006504	3.21108808238273
0.00172416848545375	-0.000271417775081773	-0.0103010883066759	3.1965028074528	-5.76245501371017E-6	3.21093504701181
0.00172417181708853	-0.000271599063978554	-0.00985069314555176	3.19682936486403	7.54812948471241E-5	3.21063884987606
0.00172417484148869	-0.000271756344091045	-0.00943557008929474	3.19711273554689	3.21659993087952E-5	3.21038155510128
0.00172417900682802	-0.000271961609669802	-0.00886982891830712	3.19748265585034	4.72174199474517E-6	3.210045216125
0.00172418639583894	-0.000272294667070128	-0.00791672537307875	3.19808314095907	-2.37663528728409E-7	3.20949787141026
0.00172420117386076	-0.000272855184960008	-0.00626323484937785	3.19909468481469	1.03108592129593E-6	3.20857064301666
0.00172422268998236	-0.000273467830584906	-0.00441649915691045	3.20020247124245	8.05250448822557E-7	3.20754319609867
0.00172425302587315	-0.000274036930928645	-0.00266028241570737	3.20123566754421	2.53634124663018E-7	3.20656177782839
0.00172429195611877	-0.000274442199419411	-0.0013399744368332	3.20197830319501	5.2530602253107E-9	3.20581775397339
0.00172432885886456	-0.000274618422357875	-0.000678795061503479	3.20230906504738	-3.35455457694502E-8	3.2054422902371
0.00172436236228416	-0.000274676541607732	-0.000365241730833077	3.20242644740683	-2.22007796982331E-8	3.20526307080862
0.00172439137982543	-0.000274682117471059	-0.000219201056470553	3.20244767943125	-8.56990436931983E-9	3.20517894182798
0.00172442258368987	-0.000274663402930031	-0.000131481204306283	3.20242603643127	5.66003956685721E-10	3.20512779198429
0.00172445930768684	-0.000274624341791707	-7.62262328510843E-5	3.202369805257	5.00962090869056E-9	3.2050947951154
0.00172450539708381	-0.000274562557317282	-4.3091121806782E-5	3.20227603305621	5.92689358933244E-9	3.20507391684193
0.00172456525100096	-0.000274473138230036	-2.66058600715269E-5	3.2021372704958	4.87506156328111E-9	3.20506186294793
0.00172464465596753	-0.000274349072054925	-2.1455224981537E-5	3.20194253230901	3.28483633668289E-9	3.20505537043281
0.0017247538269778	-0.00027417676237107	-2.20334939102784E-5	3.20167002547062	1.928010015883E-9	3.205050820449
0.00172491457930965	-0.000273924761551303	-2.39427633070832E-5	3.20126839403301	9.96137585523902E-10	3.20504478564826
0.00172516544714759	-0.000273537127584156	-2.49648282091286E-5	3.20064359718021	1.64896817448451E-10	3.20503441505078
0.0017253747648687	-0.000273218534735165	-2.49968395698019E-5	3.20012348038223	-2.58557966973889E-10	3.20502543772166
0.00172565581532269	-0.000272797199867503	-2.48958243311836E-5	3.19942615794382	-7.50971537224281E-10	3.20501350511901
0.00172603618160325	-0.000272238367773348	-2.48120970016696E-5	3.19848407826335	-1.52696152220151E-9	3.20499773310324
0.00172655858810485	-0.000271491618556219	-2.47408568698759E-5	3.19719326264166	-3.32168503424233E-9	3.20497672997731
0.00172674919554988	-0.00027122661213097	-2.471861321518E-5	3.19672340004315	-5.24675702147714E-9	3.20496929679453
0.00172713041043995	-0.000270703849808873	-2.46717513450179E-5	3.19578476336811	-2.73418992630077E-8	3.20495464171355
0.00172717635947088	-0.000270641595331966	-2.46659869889143E-5	3.19567173995972	-2.70434236822156E-7	3.20495289758922
0.00172725935797251	-0.000270529486443571	-2.46556698799694E-5	3.19546763529133	6.33131720197133E-5	3.20494975440349
0.00172728711222959	-0.000270492106913878	-2.46522468518862E-5	3.19539940015918	0.718272964162864	3.20494870722515
0.00172731048420001	-0.000270458445083221	4.08112715177822E-7	3.19533792727509	1.66765944253385	3.2063387034093
0.00172732238458079	-0.000270440972258257	-3.52224780897359E-7	3.19530599790862	2.20259827318056	3.2073142711136
0.00172733135129096	-0.00027042774732422	-1.99275440593283E-7	3.19528181913091	2.61332236959485	3.20806579922346
0.0017273436276293	-0.000270409626388357	-1.74902965000001E-7	3.1952486704701	3.18261711572633	3.20901740503858
0.00172735608003504	-0.00027039124793049	-1.48769011332206E-7	3.19521502802727	3.30638284614938	3.20985746972347
0.00172736593071709	-0.000270376715320708	-1.29926114311729E-7	3.19518840924646	3.3031441220353	3.21043091855453
0.00172737839906697	-0.000270358331114551	-1.09500668088458E-7	3.19515471484365	3.30011356615485	3.21105236029571
0.001727395998686	-0.000270332402170226	-8.63118678751107E-8	3.19510715299142	3.29992914672477	3.21176460149524
0.00172742350518847	-0.000270291929382438	-5.97371254684731E-8	3.19503282037327	3.29999412085482	3.21258463312571
0.0017274557768556	-0.000270244527252217	-3.9107220572987E-8	3.19494561705959	3.30000040280775	3.21322063714552
0.00172748404978379	-0.000270203072528119	-2.75832405804977E-8	3.19486922686209	3.30000004764701	3.21357513488822
0.00172752413213546	-0.000270144422021446	-1.75961876180963E-8	3.19476094454188	3.30000004120863	3.2138822162169
0.00172756428479352	-0.000270085810072374	-1.21744285763725E-8	3.19465249262276	3.30000025829763	3.21404948114634
0.00172758705371872	-0.000270052636683005	-1.04690904834115E-8	3.19459100348661	3.30000122084626	3.21410252182829
0.00172760732388159	-0.000270023142331155	-9.45338385349714E-9	3.19453626844413	3.30000221680544	3.21413441065113
0.00172763057280779	-0.000269989358272937	-8.64375238052162E-9	3.19447349702822	3.29997875928517	3.2141601642586
0.00172765149957115	-0.000269958989370878	-8.13599498883377E-9	3.19441700194412	2.86311636804915	3.2141766167913
0.00172766762286509	-0.000269935617552619	-7.84839926382119E-9	3.19437347884186	2.17989160350049	3.21418614305953
0.00172768059711917	-0.000269916827086547	-7.66559793419219E-9	3.19433845893672	1.55147162421056	3.21419231438332
0.00172769260357004	-0.000269899451460276	-7.52765316747173E-9	3.19430605346176	0.949973094428279	3.21419710502758
0.00172769920583492	-0.000270132434792458	-0.00896092441871588	3.19472491178234	0.612808835280521	3.21381202830247
0.00172770453635869	-0.00027040247201171	-0.0106204280911442	3.19521068684185	0.337076782872581	3.21336716250662
0.00172770909667109	-0.000270665551155957	-0.0112362634873762	3.19568409332422	0.101585151818535	3.21293666046036
0.00172771077288184	-0.000270766948318624	-0.0112940997644273	3.19586658683058	0.0440313916116432	3.2127711574398
0.00172771399184063	-0.000270962926322225	-0.0112150171049734	3.19621935289029	0.00228792054523731	3.21245150401783
0.00172771519225537	-0.000271035559137545	-0.0111373423829377	3.19635011001016	-0.000159595134664615	3.21233306544174
0.00172771719225537	-0.000271154788549666	-0.0109571923969156	3.19656477830723	-3.39083850166844E-5	3.21213862556254
0.00172771919225537	-0.000271272095289987	-0.0107495326897151	3.19677600573523	4.01225798880162E-6	3.21194727029915
0.00172772319225537	-0.000271499229256733	-0.0102746483617864	3.19718506325681	1.2451511770296E-5	3.21157650648084
0.00172773077022462	-0.000271898506653656	-0.00928410337776597	3.19790440561838	5.63408320752973E-6	3.21092348174601
0.00172774259579785	-0.000272439782484923	-0.00776837021115284	3.19888025102041	2.16993113513832E-6	3.21003433526229
0.00172775673725453	-0.00027296818512923	-0.00619592386535572	3.19983396893345	1.3983053166282E-6	3.2091596285142
0.00172777472872432	-0.000273486308422832	-0.00462010928595546	3.20077081619813	8.39970741372172E-7	3.20829116379024
0.00172780000240558	-0.000273997409873772	-0.00304383960710197	3.20169800851377	3.5253795578232E-7	3.20741478443492
0.00172783891480134	-0.000274461796117009	-0.00155423450539871	3.20254683940529	4.35741527394037E-8	3.20657686673719
0.00172787653578988	-0.000274675741172459	-0.000783768426749987	3.20294570420031	-2.52918382653539E-8	3.20613951042409
0.00172791105559085	-0.000274752271435474	-0.000413929150754555	3.20309664697843	-2.22216346658455E-8	3.20592825954637
0.00172794164883276	-0.000274765359911555	-0.000239557392509582	3.20313208049886	-9.51469084459735E-9	3.20582795839751
0.00172797202657429	-0.000274750592279105	-0.000144264420853801	3.20311731498178	-4.64732723447303E-10	3.20577251912165
0.00172800756006618	-0.000274715132329462	-8.3994868871784E-5	3.20306723342984	4.4664260977695E-9	3.20573668437966
0.00172805154836923	-0.000274657780302334	-4.7501054286414E-5	3.20298081735914	5.87187613934337E-9	3.20571392968676
0.00172810828414797	-0.000274574036005504	-2.85465377896088E-5	3.20285136607987	5.10999511835519E-9	3.20570052625518
0.00172818333964956	-0.000274457173961906	-2.18220745411557E-5	3.20266841364041	3.58161506654283E-9	3.2056932149071
0.00172828579282593	-0.000274295286761372	-2.17471173025174E-5	3.2024129663909	2.16909793090036E-9	3.20568842595666
0.00172843446724459	-0.000274061462035124	-2.36403489597414E-5	3.20204125715216	1.09707238585661E-9	3.20568266979284
0.00172867676632186	-0.000273685588200845	-2.49004015522303E-5	3.20143731235522	2.25941843555926E-10	3.20567239966584
0.00172889689929702	-0.00027334928986944	-2.50140187150194E-5	3.20088999090459	-1.96648765397101E-10	3.20566263666459
0.0017291671265909	-0.000272942714132585	-2.49199984136972E-5	3.20021918068864	-6.72698220104057E-10	3.20565071931726
0.00172953254268093	-0.000272403492411533	-2.4830124571773E-5	3.19931361954679	-1.39701548315246E-9	3.2056349461691
0.00173003060492989	-0.000271687580431612	-2.47584665800105E-5	3.19808214218944	-2.92656994003549E-9	3.20561405752065
0.0017304808572598	-0.000271058798212209	-2.47031020323973E-5	3.19697161823414	-8.0472433245958E-9	3.20559574132138
0.00173069207224759	-0.00027077160774569	-2.46775149579381E-5	3.19645183062613	-2.97686711410838E-8	3.20558739404523
0.00173072876325767	-0.000270721829291887	-2.46730392472472E-5	3.19636155283979	-2.65285091172018E-7	3.20558594513718
0.00173080214527781	-0.000270622536913123	-2.46640581025304E-5	3.19618103703043	3.44069646623923E-6	3.20558305558073
0.00173083987862744	-0.000270571634754191	-2.46594318760174E-5	3.19608823823717	0.678709822912225	3.20558157514481
0.00173085923737732	-0.000270543530813683	6.64755894774771E-7	3.1960369746905	1.42706269929297	3.20558405275089
0.00173086840769945	-0.000270530021154514	-3.56155823055815E-7	3.19601231856807	1.83233535564301	3.20615284616018
0.00173087611438046	-0.000270518631012351	-2.2300670821096E-7	3.19599152222123	2.18151247634746	3.20680833518758
0.00173088488371447	-0.000270505662470555	-2.25871630732399E-7	3.19596783362782	2.58408711137103	3.20761849218519
0.00173089597760357	-0.000270489259229123	-2.06422647863747E-7	3.19593785482979	3.10145926081795	3.20861006476946
0.00173090631276257	-0.000270473984386399	-1.81334407045597E-7	3.19590992182764	3.2954585579333	3.20944530415114
